date,selected_params,training_score,training_net_profit,training_max_drawdown,training_max_unrealized_loss,training_margin_call_count
2016-06-30,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-1233941.0112064593,-114237.89455504727,347515.45928154886,422187.657369863,0
2016-08-01,"{""base_buy_amount"": 56994.15626345524, ""max_daily_buy_amount"": 1595156.317254063, ""score_threshold"": 0.6594034263681285, ""score_scale"": 3.673244203818508, ""w_drawdown"": 3.9036451551098397, ""w_rsi"": 2.2945788776916998, ""w_ma_gap_25"": 2.8437059797644686, ""w_ret_5"": 0.6989849906382872, ""w_trend"": -2.3128195587841596, ""w_vol"": 3.3420148089523583, ""w_exposure"": 4.710962061431325, ""w_unrealized_loss"": 5.652361064811888, ""fixed_profit_yen"": 38954.9462985532, ""base_take_profit_pct"": 0.01977211296001654, ""min_take_profit_pct"": 0.005982214605921963, ""exposure_tp_sensitivity"": 0.5032864446708722, ""vol_tp_multiplier"": 1.519750490313061}",-1050230.904668847,55914.45622932815,341301.94050091505,464843.4203972601,0
2016-08-31,"{""base_buy_amount"": 54275.118692676166, ""max_daily_buy_amount"": 1077795.7500210647, ""score_threshold"": 0.7091495974575888, ""score_scale"": 0.6332328010787595, ""w_drawdown"": 2.0067777877669397, ""w_rsi"": 4.478174406918484, ""w_ma_gap_25"": 3.3580640442792937, ""w_ret_5"": 1.1882918168029866, ""w_trend"": 2.116686777791476, ""w_vol"": 1.7401571170475716, ""w_exposure"": 8.533446711440595, ""w_unrealized_loss"": 2.989436511189055, ""fixed_profit_yen"": 30745.051791508, ""base_take_profit_pct"": 0.013114321896939353, ""min_take_profit_pct"": 0.0034734254567956035, ""exposure_tp_sensitivity"": 0.7979018059546823, ""vol_tp_multiplier"": 0.9379684096974567}",-982187.0827892984,-69211.6919042006,284770.2095426321,328205.1813424657,0
2016-10-03,"{""base_buy_amount"": 54275.118692676166, ""max_daily_buy_amount"": 1077795.7500210647, ""score_threshold"": 0.7091495974575888, ""score_scale"": 0.6332328010787595, ""w_drawdown"": 2.0067777877669397, ""w_rsi"": 4.478174406918484, ""w_ma_gap_25"": 3.3580640442792937, ""w_ret_5"": 1.1882918168029866, ""w_trend"": 2.116686777791476, ""w_vol"": 1.7401571170475716, ""w_exposure"": 8.533446711440595, ""w_unrealized_loss"": 2.989436511189055, ""fixed_profit_yen"": 30745.051791508, ""base_take_profit_pct"": 0.013114321896939353, ""min_take_profit_pct"": 0.0034734254567956035, ""exposure_tp_sensitivity"": 0.7979018059546823, ""vol_tp_multiplier"": 0.9379684096974567}",-631874.0019656569,-78146.39091899186,254620.95116995275,299106.65987671225,0
2016-11-02,"{""base_buy_amount"": 54275.118692676166, ""max_daily_buy_amount"": 1077795.7500210647, ""score_threshold"": 0.7091495974575888, ""score_scale"": 0.6332328010787595, ""w_drawdown"": 2.0067777877669397, ""w_rsi"": 4.478174406918484, ""w_ma_gap_25"": 3.3580640442792937, ""w_ret_5"": 1.1882918168029866, ""w_trend"": 2.116686777791476, ""w_vol"": 1.7401571170475716, ""w_exposure"": 8.533446711440595, ""w_unrealized_loss"": 2.989436511189055, ""fixed_profit_yen"": 30745.051791508, ""base_take_profit_pct"": 0.013114321896939353, ""min_take_profit_pct"": 0.0034734254567956035, ""exposure_tp_sensitivity"": 0.7979018059546823, ""vol_tp_multiplier"": 0.9379684096974567}",-563081.5331144341,-9353.922067769105,254620.95116995275,299106.65987671225,0
2016-12-05,"{""base_buy_amount"": 54275.118692676166, ""max_daily_buy_amount"": 1077795.7500210647, ""score_threshold"": 0.7091495974575888, ""score_scale"": 0.6332328010787595, ""w_drawdown"": 2.0067777877669397, ""w_rsi"": 4.478174406918484, ""w_ma_gap_25"": 3.3580640442792937, ""w_ret_5"": 1.1882918168029866, ""w_trend"": 2.116686777791476, ""w_vol"": 1.7401571170475716, ""w_exposure"": 8.533446711440595, ""w_unrealized_loss"": 2.989436511189055, ""fixed_profit_yen"": 30745.051791508, ""base_take_profit_pct"": 0.013114321896939353, ""min_take_profit_pct"": 0.0034734254567956035, ""exposure_tp_sensitivity"": 0.7979018059546823, ""vol_tp_multiplier"": 0.9379684096974567}",-497139.693714358,56587.91733230693,254620.95116995275,299106.65987671225,0
2017-01-06,"{""base_buy_amount"": 54275.118692676166, ""max_daily_buy_amount"": 1077795.7500210647, ""score_threshold"": 0.7091495974575888, ""score_scale"": 0.6332328010787595, ""w_drawdown"": 2.0067777877669397, ""w_rsi"": 4.478174406918484, ""w_ma_gap_25"": 3.3580640442792937, ""w_ret_5"": 1.1882918168029866, ""w_trend"": 2.116686777791476, ""w_vol"": 1.7401571170475716, ""w_exposure"": 8.533446711440595, ""w_unrealized_loss"": 2.989436511189055, ""fixed_profit_yen"": 30745.051791508, ""base_take_profit_pct"": 0.013114321896939353, ""min_take_profit_pct"": 0.0034734254567956035, ""exposure_tp_sensitivity"": 0.7979018059546823, ""vol_tp_multiplier"": 0.9379684096974567}",-201789.65272717207,130040.70623435495,147299.02282454073,184531.33613698627,0
2017-02-07,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",853326.754418062,2100162.631705734,637760.4319863021,609075.4453013698,0
2017-03-08,"{""base_buy_amount"": 654587.925002388, ""max_daily_buy_amount"": 1187584.984921411, ""score_threshold"": -1.4194789813398012, ""score_scale"": 4.757110041011428, ""w_drawdown"": 1.5067131625735897, ""w_rsi"": 2.8900860790377108, ""w_ma_gap_25"": 3.498879722945331, ""w_ret_5"": 3.2461657762265443, ""w_trend"": 2.643566458173111, ""w_vol"": 0.74219494960029, ""w_exposure"": 5.083527384469421, ""w_unrealized_loss"": 4.04034390740766, ""fixed_profit_yen"": 25285.93028568305, ""base_take_profit_pct"": 0.0053380907335368495, ""min_take_profit_pct"": 0.002206851488854888, ""exposure_tp_sensitivity"": 0.25026799120313165, ""vol_tp_multiplier"": 1.5235230188041564}",1270516.918008537,2362206.787275361,482614.4239654541,609075.4453013698,0
2017-04-07,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",918357.6894310114,1689735.9515835182,325071.66560456157,446306.5965479451,0
2017-05-11,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",918162.0027618199,1739713.5352498966,375244.93594013155,446306.5965479451,0
2017-06-09,"{""base_buy_amount"": 960631.2525793731, ""max_daily_buy_amount"": 1016376.5301915105, ""score_threshold"": 1.1309409090011449, ""score_scale"": 0.8722849996509736, ""w_drawdown"": 2.4332916541908016, ""w_rsi"": 2.4535349717726045, ""w_ma_gap_25"": 4.689132274874915, ""w_ret_5"": 2.858640261880377, ""w_trend"": -0.15906359365827694, ""w_vol"": 1.334878315459468, ""w_exposure"": 3.315689973425522, ""w_unrealized_loss"": 5.206724024715378, ""fixed_profit_yen"": 23628.838634337193, ""base_take_profit_pct"": 0.002605138236649252, ""min_take_profit_pct"": 0.002605138236649252, ""exposure_tp_sensitivity"": 0.80654469465579, ""vol_tp_multiplier"": 0.7012454449930539}",709396.2808911351,1530690.175255924,375244.93594013155,446048.9584246574,0
2017-07-10,"{""base_buy_amount"": 764712.4687118751, ""max_daily_buy_amount"": 1057939.3483425463, ""score_threshold"": 1.0010639517929323, ""score_scale"": 2.5910583703579833, ""w_drawdown"": 1.839521701109088, ""w_rsi"": 1.0959460823931617, ""w_ma_gap_25"": 1.041896707175075, ""w_ret_5"": 3.75745405285698, ""w_trend"": -2.2865379117962368, ""w_vol"": 0.42991175055472564, ""w_exposure"": 1.7629136502213016, ""w_unrealized_loss"": 1.7534651145392188, ""fixed_profit_yen"": 41686.05827192429, ""base_take_profit_pct"": 0.013158185457277946, ""min_take_profit_pct"": 0.009913496116244341, ""exposure_tp_sensitivity"": 0.12349013201155115, ""vol_tp_multiplier"": 3.267699128468217}",1005789.8132782364,1530379.0299079,263630.67273925245,160958.54389041092,0
2017-08-09,"{""base_buy_amount"": 764712.4687118751, ""max_daily_buy_amount"": 1057939.3483425463, ""score_threshold"": 1.0010639517929323, ""score_scale"": 2.5910583703579833, ""w_drawdown"": 1.839521701109088, ""w_rsi"": 1.0959460823931617, ""w_ma_gap_25"": 1.041896707175075, ""w_ret_5"": 3.75745405285698, ""w_trend"": -2.2865379117962368, ""w_vol"": 0.42991175055472564, ""w_exposure"": 1.7629136502213016, ""w_unrealized_loss"": 1.7534651145392188, ""fixed_profit_yen"": 41686.05827192429, ""base_take_profit_pct"": 0.013158185457277946, ""min_take_profit_pct"": 0.009913496116244341, ""exposure_tp_sensitivity"": 0.12349013201155115, ""vol_tp_multiplier"": 3.267699128468217}",556049.5968596912,999860.0130301821,189180.14047186077,154630.27569863014,0
2017-09-08,"{""base_buy_amount"": 798210.3444178723, ""max_daily_buy_amount"": 451840.7554117784, ""score_threshold"": 0.24868293495028881, ""score_scale"": 0.9585237079154519, ""w_drawdown"": 3.264610632819992, ""w_rsi"": 4.7767471409390545, ""w_ma_gap_25"": 2.5636603215005564, ""w_ret_5"": 2.164862464338836, ""w_trend"": -2.784943491491021, ""w_vol"": 4.798872611646102, ""w_exposure"": 1.0300268413015878, ""w_unrealized_loss"": 0.41079093304846936, ""fixed_profit_yen"": 14565.130740732107, ""base_take_profit_pct"": 0.003834852149714708, ""min_take_profit_pct"": 0.003834852149714708, ""exposure_tp_sensitivity"": 0.46447902113140116, ""vol_tp_multiplier"": 1.5628497451429197}",105170.88111402647,387648.01220298867,138905.82115745544,143571.30993150675,0
2017-10-11,"{""base_buy_amount"": 496078.02071201755, ""max_daily_buy_amount"": 459995.58226014284, ""score_threshold"": -1.4803139786581134, ""score_scale"": 2.640672168016702, ""w_drawdown"": 1.1345467452544207, ""w_rsi"": 3.3490699734125515, ""w_ma_gap_25"": 2.1857595943616537, ""w_ret_5"": 4.163390980289187, ""w_trend"": 1.2015906120134945, ""w_vol"": 1.5618332069102054, ""w_exposure"": 8.32259801395201, ""w_unrealized_loss"": 8.047643574968019, ""fixed_profit_yen"": 21211.4838144182, ""base_take_profit_pct"": 0.010073186910046834, ""min_take_profit_pct"": 0.00714245953577478, ""exposure_tp_sensitivity"": 0.12577723524837883, ""vol_tp_multiplier"": 0.9995410123755416}",290804.20887679147,1092855.142049464,398080.75754253566,403970.1756301368,0
2017-11-10,"{""base_buy_amount"": 977102.6633495016, ""max_daily_buy_amount"": 1700093.8454820565, ""score_threshold"": 1.7735294051114114, ""score_scale"": 1.071208655559139, ""w_drawdown"": 3.9789428258348503, ""w_rsi"": 2.728378470405239, ""w_ma_gap_25"": 2.7174779753993032, ""w_ret_5"": 4.494607881602568, ""w_trend"": 2.8308229118802677, ""w_vol"": 3.524191615215905, ""w_exposure"": 4.829383894717839, ""w_unrealized_loss"": 4.564038579018454, ""fixed_profit_yen"": 21158.048489489545, ""base_take_profit_pct"": 0.012124772828034553, ""min_take_profit_pct"": 0.004523561575159883, ""exposure_tp_sensitivity"": 0.08077791172607575, ""vol_tp_multiplier"": 0.38718042630219107}",232161.84806200338,1028947.125686938,405627.10226877034,391158.1753561642,0
2017-12-12,"{""base_buy_amount"": 586173.0463412197, ""max_daily_buy_amount"": 1966074.1630039043, ""score_threshold"": 0.42884572197628845, ""score_scale"": 2.412407235497456, ""w_drawdown"": 1.8499218392359889, ""w_rsi"": 2.088096463270228, ""w_ma_gap_25"": 0.5919954158933438, ""w_ret_5"": 3.973752792087859, ""w_trend"": 2.026301149122247, ""w_vol"": 1.4219856728670444, ""w_exposure"": 3.037966184099441, ""w_unrealized_loss"": 8.743342563348133, ""fixed_profit_yen"": 4126.6067098139065, ""base_take_profit_pct"": 0.016572808425482373, ""min_take_profit_pct"": 0.00517308143213351, ""exposure_tp_sensitivity"": 0.6211140926206138, ""vol_tp_multiplier"": 0.8169585007472724}",278132.74979604833,1187569.403041258,442567.9986561686,466868.6545890411,0
2018-01-16,"{""base_buy_amount"": 586173.0463412197, ""max_daily_buy_amount"": 1966074.1630039043, ""score_threshold"": 0.42884572197628845, ""score_scale"": 2.412407235497456, ""w_drawdown"": 1.8499218392359889, ""w_rsi"": 2.088096463270228, ""w_ma_gap_25"": 0.5919954158933438, ""w_ret_5"": 3.973752792087859, ""w_trend"": 2.026301149122247, ""w_vol"": 1.4219856728670444, ""w_exposure"": 3.037966184099441, ""w_unrealized_loss"": 8.743342563348133, ""fixed_profit_yen"": 4126.6067098139065, ""base_take_profit_pct"": 0.016572808425482373, ""min_take_profit_pct"": 0.00517308143213351, ""exposure_tp_sensitivity"": 0.6211140926206138, ""vol_tp_multiplier"": 0.8169585007472724}",405549.7554429985,1297977.6131256707,437288.80834020674,455139.04934246547,0
2018-02-15,"{""base_buy_amount"": 56994.15626345524, ""max_daily_buy_amount"": 1595156.317254063, ""score_threshold"": 0.6594034263681285, ""score_scale"": 3.673244203818508, ""w_drawdown"": 3.9036451551098397, ""w_rsi"": 2.2945788776916998, ""w_ma_gap_25"": 2.8437059797644686, ""w_ret_5"": 0.6989849906382872, ""w_trend"": -2.3128195587841596, ""w_vol"": 3.3420148089523583, ""w_exposure"": 4.710962061431325, ""w_unrealized_loss"": 5.652361064811888, ""fixed_profit_yen"": 38954.9462985532, ""base_take_profit_pct"": 0.01977211296001654, ""min_take_profit_pct"": 0.005982214605921963, ""exposure_tp_sensitivity"": 0.5032864446708722, ""vol_tp_multiplier"": 1.519750490313061}",-3565.202998899782,21169.50532943018,12819.732314631343,11914.976013698619,0
2018-03-16,"{""base_buy_amount"": 798210.3444178723, ""max_daily_buy_amount"": 451840.7554117784, ""score_threshold"": 0.24868293495028881, ""score_scale"": 0.9585237079154519, ""w_drawdown"": 3.264610632819992, ""w_rsi"": 4.7767471409390545, ""w_ma_gap_25"": 2.5636603215005564, ""w_ret_5"": 2.164862464338836, ""w_trend"": -2.784943491491021, ""w_vol"": 4.798872611646102, ""w_exposure"": 1.0300268413015878, ""w_unrealized_loss"": 0.41079093304846936, ""fixed_profit_yen"": 14565.130740732107, ""base_take_profit_pct"": 0.003834852149714708, ""min_take_profit_pct"": 0.003834852149714708, ""exposure_tp_sensitivity"": 0.46447902113140116, ""vol_tp_multiplier"": 1.5628497451429197}",209237.171449048,523961.07517426857,146612.1599033028,168111.74382191777,0
2018-04-17,"{""base_buy_amount"": 857760.5838920356, ""max_daily_buy_amount"": 747122.5116238961, ""score_threshold"": -0.004732165874059113, ""score_scale"": 2.8913496845205997, ""w_drawdown"": 0.5248985794803529, ""w_rsi"": 1.9927625335077033, ""w_ma_gap_25"": 4.58668836275838, ""w_ret_5"": 3.1541612018237117, ""w_trend"": -1.934960505378195, ""w_vol"": 1.694278178048025, ""w_exposure"": 1.9160300966269983, ""w_unrealized_loss"": 0.2482313179857254, ""fixed_profit_yen"": 46590.64154968925, ""base_take_profit_pct"": 0.014549805191192401, ""min_take_profit_pct"": 0.0037678156517870756, ""exposure_tp_sensitivity"": 0.5386294724019629, ""vol_tp_multiplier"": 0.03657228146507818}",317059.4187513696,844933.112072623,255395.6543212533,272478.0390000001,0
2018-05-21,"{""base_buy_amount"": 857760.5838920356, ""max_daily_buy_amount"": 747122.5116238961, ""score_threshold"": -0.004732165874059113, ""score_scale"": 2.8913496845205997, ""w_drawdown"": 0.5248985794803529, ""w_rsi"": 1.9927625335077033, ""w_ma_gap_25"": 4.58668836275838, ""w_ret_5"": 3.1541612018237117, ""w_trend"": -1.934960505378195, ""w_vol"": 1.694278178048025, ""w_exposure"": 1.9160300966269983, ""w_unrealized_loss"": 0.2482313179857254, ""fixed_profit_yen"": 46590.64154968925, ""base_take_profit_pct"": 0.014549805191192401, ""min_take_profit_pct"": 0.0037678156517870756, ""exposure_tp_sensitivity"": 0.5386294724019629, ""vol_tp_multiplier"": 0.03657228146507818}",164053.9608154999,691927.6541367533,255395.6543212533,272478.0390000001,0
2018-06-19,"{""base_buy_amount"": 857760.5838920356, ""max_daily_buy_amount"": 747122.5116238961, ""score_threshold"": -0.004732165874059113, ""score_scale"": 2.8913496845205997, ""w_drawdown"": 0.5248985794803529, ""w_rsi"": 1.9927625335077033, ""w_ma_gap_25"": 4.58668836275838, ""w_ret_5"": 3.1541612018237117, ""w_trend"": -1.934960505378195, ""w_vol"": 1.694278178048025, ""w_exposure"": 1.9160300966269983, ""w_unrealized_loss"": 0.2482313179857254, ""fixed_profit_yen"": 46590.64154968925, ""base_take_profit_pct"": 0.014549805191192401, ""min_take_profit_pct"": 0.0037678156517870756, ""exposure_tp_sensitivity"": 0.5386294724019629, ""vol_tp_multiplier"": 0.03657228146507818}",252989.87499379658,780863.56831505,255395.6543212533,272478.0390000001,0
