date,selected_params,training_score,training_net_profit,training_max_drawdown,training_max_unrealized_loss,training_margin_call_count
2015-09-02,"{""base_buy_amount"": 219519.67373073936, ""max_daily_buy_amount"": 479129.7865090317, ""score_threshold"": 1.4359314422308551, ""score_scale"": 4.60662234863869, ""w_drawdown"": 1.060737037616507, ""w_rsi"": 2.3490044408741397, ""w_ma_gap_25"": 3.667474522814149, ""w_ret_5"": 4.391828669054008, ""w_trend"": -0.7256838297761687, ""w_vol"": 2.585097434247146, ""w_exposure"": 7.417164105197349, ""w_unrealized_loss"": 7.3113597665279535, ""fixed_profit_yen"": 39799.12611122599, ""base_take_profit_pct"": 0.017958146921962737, ""min_take_profit_pct"": 0.001941535871242977, ""exposure_tp_sensitivity"": 0.8135759617902361, ""vol_tp_multiplier"": 4.327862696605141}",541.4660093823186,119365.44141597266,122854.21286797523,114793.73794520544,0
2015-09-03,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-13595.509071958742,7405.806845158895,25153.911436975002,16848.720397260273,0
2015-09-04,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-12048.369126753261,8952.946790364376,25153.911436975002,16848.720397260273,0
2015-09-07,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-24217.60128431188,6214.731123111673,31475.388691559434,29389.27612328767,0
2015-09-08,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-22605.51772266804,7826.814684755511,31475.388691559434,29389.27612328767,0
2015-09-09,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-37268.02046239813,-310.4784659294237,38000.598280608654,35914.485712328766,0
2015-09-10,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-3009.4276746994838,34535.619804063004,41697.64299862087,33392.45195890411,0
2015-09-11,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-21483.413324624147,16061.634154138343,41697.64299862087,33392.45195890411,0
2015-09-14,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-22933.9273117132,14023.61468475551,38000.598280608654,35914.485712328766,0
2015-09-15,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-28571.891695274844,8385.650301193866,38000.598280608654,35914.485712328766,0
2015-09-16,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-27584.93279116525,9372.609205303459,38000.598280608654,35914.485712328766,0
2015-09-17,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-24598.204024041966,12359.337972426743,38000.598280608654,35914.485712328766,0
2015-09-18,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-17327.785379418667,20217.26209934382,41697.64299862087,33392.45195890411,0
2015-09-24,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-26000.01498294608,10957.527013522631,38000.598280608654,35914.485712328766,0
2015-09-25,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-35637.44238020635,1320.0996162623633,38000.598280608654,35914.485712328766,0
2015-09-28,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-31400.195804863884,5557.346191604825,38000.598280608654,35914.485712328766,0
2015-09-29,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-32287.882106233745,4669.659890234965,38000.598280608654,35914.485712328766,0
2015-09-30,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-55330.96840760409,-9341.952438532164,47032.07225321233,44945.959684931506,0
2015-10-01,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-48343.11772267257,-2354.101753600655,47032.07225321233,44945.959684931506,0
2015-10-02,"{""base_buy_amount"": 130571.01167397494, ""max_daily_buy_amount"": 749661.1832367547, ""score_threshold"": 0.8705565905662702, ""score_scale"": 4.133442226893267, ""w_drawdown"": 4.993716850333824, ""w_rsi"": 1.4818102850558246, ""w_ma_gap_25"": 2.039709755656411, ""w_ret_5"": 0.6841063901481315, ""w_trend"": 0.44923157773820144, ""w_vol"": 4.987900186314586, ""w_exposure"": 7.008810101206585, ""w_unrealized_loss"": 5.952128404133718, ""fixed_profit_yen"": 21441.347367324317, ""base_take_profit_pct"": 0.027628365287995532, ""min_take_profit_pct"": 0.005472249365173145, ""exposure_tp_sensitivity"": 0.12093022198175535, ""vol_tp_multiplier"": 1.8268923159956674}",-40730.85196924792,5258.163999824006,47032.07225321233,44945.959684931506,0
2015-10-05,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-60289.61299274222,-2100.877818464396,62131.11907458305,54246.3512739726,0
2015-10-06,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-50653.69682835866,7535.038345919165,62131.11907458305,54246.3512739726,0
2015-10-07,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-46320.64574853195,11868.089425745879,62131.11907458305,54246.3512739726,0
2015-10-08,"{""base_buy_amount"": 151098.55527781372, ""max_daily_buy_amount"": 1998298.9879010534, ""score_threshold"": 0.6627389444261476, ""score_scale"": 3.4255625700145864, ""w_drawdown"": 0.45220363492066373, ""w_rsi"": 4.4851669944831265, ""w_ma_gap_25"": 0.14499751602234712, ""w_ret_5"": 1.2041402902057352, ""w_trend"": -2.14186874900019, ""w_vol"": 3.883839703461093, ""w_exposure"": 1.9820422721289788, ""w_unrealized_loss"": 9.106382271308853, ""fixed_profit_yen"": 33844.64484839204, ""base_take_profit_pct"": 0.003012555893851494, ""min_take_profit_pct"": 0.0010488685071583042, ""exposure_tp_sensitivity"": 0.046492125312959036, ""vol_tp_multiplier"": 3.0296258882386384}",-38695.1208170251,19493.61435725273,62131.11907458305,54246.3512739726,0
