date,target_open,target_close,benchmark_close,buy_amount,buy_shares,sell_value,realized_pnl_before_tax,realized_pnl_after_tax,tax,interest,gross_exposure,cash,equity,unrealized_pnl,margin_ratio,selected_params_id,events
2019-02-27,10902.11582746397,10906.082598975874,17053.705442103288,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-02-28,10885.114225497697,10622.447408194788,16830.486155145005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-01,10592.907746374887,10646.641891499854,16849.642442496995,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-04,10639.087105679262,10976.302627592186,17108.518445571444,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-05,11006.841420944269,10615.35416779604,16824.865858045578,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-06,10555.49271185481,10824.454484497524,16989.765142184886,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-07,10835.855379480585,10859.428264682347,17017.189947957406,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-08,10836.064091236678,10713.678809949168,16902.606355193995,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-11,10735.971128854102,11202.427349931235,17283.84783542618,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-12,11178.276620658387,11398.710057613864,17434.60930265917,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-13,11392.203313093289,11108.558422820352,17211.281899049318,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-14,11075.093244039295,11133.462325207984,17230.563794380407,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-15,11111.701798286917,11282.381708861616,17345.417614929593,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-18,11313.652841710767,11242.364211254677,17314.629045024078,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-19,11260.814700156214,11419.394562793375,17450.42086429885,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-20,11410.220948567941,11409.539528938933,17442.88930878057,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-21,11389.68299682926,11585.209629181478,17576.658483478575,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-22,11541.32932383402,11964.892653569861,17862.3571819398,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-25,11955.472532969356,11795.430138879943,17735.411010277294,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-26,11794.701104566051,11855.373557004785,17780.418860461665,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-27,11853.38056538234,11742.19145718857,17695.34135090444,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-28,11739.9888116377,11782.18173624031,17725.44817392238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-03-29,11755.747006437408,11485.324480326328,17500.723398630376,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-01,11483.802126170336,11346.682984473167,17394.77544894686,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-02,11345.805355318122,11304.593434505176,17362.48325903118,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-03,11333.771992783919,11537.26171969752,17540.248359851328,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-04,11580.335704545078,11838.735574976272,17767.93784693937,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-05,11835.492021243566,11505.891628066021,17516.385949973446,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-08,11488.257561609678,11313.278084519217,17369.151262718024,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-09,11311.807762710174,11482.325762324876,17498.438606401334,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-10,11468.371951479694,10996.485564990588,17124.240569041758,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-11,10980.15723951496,10891.536182954791,17042.32862254435,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-12,10890.2586024512,10874.772728893295,17029.208420744475,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-15,10852.081331741638,11186.414016787314,17271.490201514025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-16,11199.974338900895,11364.186707334584,17408.1871216464,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-17,11361.824875929136,11289.44477337474,17350.846106842353,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-18,11295.0896833211,11204.993516886245,17285.82734835005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-19,11200.893833052183,11150.175412556031,17243.49184479449,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-22,11133.95738324318,11537.157074037003,17540.168812594708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-23,11515.283557355688,11435.88625197489,17463.017113870395,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-24,11430.459329183332,11366.555998590657,17410.001722068195,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-25,11354.0809683803,11461.943867632423,17482.901260094044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-26,11467.305795536047,11438.39145594753,17464.92977823274,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-29,11438.290072835549,11395.688886803622,17432.298671759556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-04-30,11364.640039068181,11126.45536590518,17225.140824508173,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-01,11127.94901018956,11130.311659044963,17228.125577318784,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-02,11100.418749130218,11028.836908512945,17149.411580586235,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-03,11015.238846133745,11322.231595722218,17376.02301696006,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-06,11315.566116253016,11492.976823815394,17506.552543788013,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-07,11445.274688443158,11387.644560676783,17426.144772095966,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-08,11389.728669258551,11680.817990132296,17649.0362268556,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-09,11684.345208187404,11392.491872684956,17429.85322002451,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-10,11388.891294006398,11912.173360213681,17822.961489953483,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-13,11902.064278394851,11814.066179456677,17749.41589984052,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-14,11805.238622725867,12066.825443289708,17938.283413444522,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-15,12043.257980677285,11222.439784946719,17299.27920266947,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-16,11216.386392628201,11327.680459605632,17380.20365021126,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-17,11315.160839748787,10327.798287101108,16595.419679016744,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-20,10329.692103584208,9254.155329122983,15709.152601056478,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-21,9231.868804302881,9041.714663080653,15527.79414519281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-22,9045.974936550214,8575.012503264996,15121.739320827699,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-23,8577.468710869545,8576.750318029528,15123.271531455113,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-24,8574.322019897709,9519.029708830041,15932.381875773244,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-27,9510.668101311601,9058.52916627033,15542.225637507929,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-28,9068.5359403216,8710.329183340507,15240.585450994993,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-29,8681.330725689857,8730.125811786758,15257.894841064419,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-30,8738.165442931688,8876.705143468447,15385.452127225853,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-05-31,8881.019887320823,8728.644969985446,15256.600731036993,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-03,8733.591952086337,8570.393314871653,15117.665882334839,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-04,8576.963594231034,8806.030524846616,15324.081723306505,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-05,8794.518499652911,8965.932843254035,15462.585245901615,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-06,8961.28024033756,8446.467984143472,15007.969424403353,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-07,8457.229769740772,8346.05771983819,14918.496546089526,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-10,8353.245999813282,8294.176486775139,14872.055663133358,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-11,8297.605511092439,7805.506212633644,14427.294699176875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-12,7781.866140471248,7844.568365800799,14463.349880117259,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-13,7853.007350292369,7455.287711168435,14099.917457128071,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-14,7472.725196598783,7764.226794476831,14389.094754456082,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-17,7779.905431396637,7776.9495416867385,14400.879178426792,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-18,7780.587257255109,7796.921016049189,14419.358299220938,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-19,7772.630821967807,7700.815947625545,14330.216046406318,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-20,7715.332675899063,7685.357340471094,14315.825593117657,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-21,7683.093931464628,7359.3120426088735,14008.865804776511,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-24,7322.036837920548,7182.700966845311,13839.75044750476,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-25,7188.119702803309,7244.611615801645,13899.26771769088,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-26,7222.9912057367055,6917.327476463716,13581.681267024067,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-27,6899.391668369744,7051.602385232544,13712.867324993262,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-06-28,7042.647429952568,6789.93084864723,13456.032945507854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-01,6807.212460840077,6908.061094618294,13572.581277087807,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-02,6902.937449891654,6784.822074349966,13450.969803301636,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-03,6788.499333762844,6906.243609636262,13570.795712004767,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-04,6930.387394795287,6930.325626043128,13594.435750010005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-05,6952.419916668746,6703.946824865464,13370.561518864708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-08,6702.561073257714,6894.870323793329,13559.616832141268,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-09,6891.539811538175,7121.335379996877,13780.503503135027,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-10,7103.377214684596,7115.3011255128395,13774.663819745623,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-11,7105.418568879148,7076.796936854327,13737.34271912811,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-12,7082.817286157231,7056.183481900795,13717.320906455745,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-15,7061.768179630318,6910.562034966711,13575.037910288833,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-16,6912.085651237016,7083.866536785139,13744.202692320994,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-17,7097.96062113065,7003.9638785670495,13666.468823186235,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-18,6993.14460323856,7000.2794387039385,13662.873722809501,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-19,6999.49433608147,6883.295588430606,13548.230475778604,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-22,6893.36231170416,6793.212412278715,13459.284193228817,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-23,6801.148866720254,6608.878588395144,13275.419479519425,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-24,6623.034089608284,6798.279126855425,13464.302558350779,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-25,6803.677237943917,6779.338860275884,13445.533444507022,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-26,6775.143770738632,6929.099479887097,13593.23310071311,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-29,6934.118812291503,6935.290908138983,13599.30479413217,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-30,6921.384329438929,6834.245819338121,13499.872413558207,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-07-31,6811.836883172974,6789.376067104268,13455.483211542936,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-01,6797.2608652884,6710.234943247961,13376.830659263513,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-02,6709.494934071806,6715.438063783535,13382.015855900072,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-05,6719.58027527249,6664.221842335589,13330.888284817422,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-06,6641.594351897782,6624.367636524758,13290.966994190461,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-07,6619.530337466694,6430.332664175555,13094.866845880799,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-08,6422.618102591024,6320.988870480484,12983.054463908442,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-09,6310.063520162515,6559.175629607007,13225.405480470286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-12,6529.593550657433,6466.906071509551,13132.053478934207,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-13,6462.574880799912,6322.455965165232,12984.56105294821,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-14,6333.8022988638,6373.373454339544,13036.741366194792,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-15,6378.229935872924,6577.724747347156,13244.092768573877,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
2019-08-16,6569.81902457469,6374.466286709448,13037.85901310431,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,100000000.0,0.0,inf,-1,
